country,indicator,value,year
Trinidad and Tobago,serviceICTExports,956089398.7,2016
Trinidad and Tobago,serviceICTExports,979943996.2,2017
Trinidad and Tobago,serviceICTExports,814313013.7,2018
Trinidad and Tobago,serviceICTExports,801518624.2,2019
Trinidad and Tobago,serviceICTExports,436819841.8,2020
Trinidad and Tobago,totalUnemployment,3.21,2016
Trinidad and Tobago,totalUnemployment,3.388,2017
Trinidad and Tobago,totalUnemployment,3.49,2018
Trinidad and Tobago,totalUnemployment,3.52,2019
Trinidad and Tobago,totalUnemployment,4.21,2020
Trinidad and Tobago,totalWageSalWorkers,76.4496497,2016
Trinidad and Tobago,totalWageSalWorkers,76.22383913,2017
Trinidad and Tobago,totalWageSalWorkers,76.02917325,2018
Trinidad and Tobago,totalWageSalWorkers,75.68263559,2019
Trinidad and Tobago,totalWageSalWorkers,74.38109097,2020
Tunisia,adjIncome,37022752856,2016
Tunisia,adjIncome,35201216098,2017
Tunisia,adjIncome,35908744785,2018
Tunisia,adjIncome,35561290546,2019
Tunisia,adjIncome,35717029685,2020
Tunisia,adjIncomeCapita,3168.219055,2016
Tunisia,adjIncomeCapita,2980.263808,2017
Tunisia,adjIncomeCapita,3009.186408,2018
Tunisia,adjIncomeCapita,2951.31246,2019
Tunisia,adjIncomeCapita,2936.839598,2020
Tunisia,commExports,28.7806276,2016
Tunisia,commExports,26.22023584,2017
Tunisia,commExports,55.47038686,2018
Tunisia,commExports,53.23226445,2019
Tunisia,commExports,70.42102285,2020
Tunisia,serviceICTExportsPercent,9.932655108,2016
Tunisia,serviceICTExportsPercent,9.181122642,2017
Tunisia,serviceICTExportsPercent,3.609173509,2018
Tunisia,serviceICTExportsPercent,3.459821429,2019
Tunisia,serviceICTExportsPercent,4.062986253,2020
Tunisia,commExports,322713800.2,2016
Tunisia,commExports,300567283.5,2017
Tunisia,commExports,264879228.3,2018
Tunisia,commExports,271500460.1,2019
Tunisia,commExports,224686873.1,2020
Tunisia,serviceICTExports,3249018482,2016
Tunisia,serviceICTExports,3273753061,2017
Tunisia,serviceICTExports,7339054983,2018
Tunisia,serviceICTExports,7847239104,2019
Tunisia,serviceICTExports,5530091886,2020
Tunisia,totalUnemployment,15.56,2016
Tunisia,totalUnemployment,15.33,2017
Tunisia,totalUnemployment,15.46,2018
Tunisia,totalUnemployment,17.15,2019
Tunisia,totalUnemployment,18.629,2020
Tunisia,totalWageSalWorkers,73.35445878,2016
Tunisia,totalWageSalWorkers,73.51271216,2017
Tunisia,totalWageSalWorkers,73.95599672,2018
Tunisia,totalWageSalWorkers,74.40920409,2019
Tunisia,totalWageSalWorkers,74.08659786,2020
Turkiye,adjIncome,728848000000,2016
Turkiye,adjIncome,716487000000,2017
Turkiye,adjIncome,656435000000,2018
Turkiye,adjIncome,629381000000,2019
Turkiye,adjIncome,600186000000,2020
Turkiye,adjIncomeCapita,9193.574206,2016
Turkiye,adjIncomeCapita,8921.21122,2017
Turkiye,adjIncomeCapita,8063.601198,2018
Turkiye,adjIncomeCapita,7621.523127,2019
Turkiye,adjIncomeCapita,7197.801955,2020
Turkiye,commExports,13.95348837,2016
Turkiye,commExports,13.04960071,2017
Turkiye,commExports,12.1871893,2018
Turkiye,commExports,11.53279676,2019
Turkiye,commExports,19.57220929,2020
Turkiye,serviceICTExportsPercent,2.257055977,2016
Turkiye,serviceICTExportsPercent,2.177095107,2017
Turkiye,serviceICTExportsPercent,2.409800981,2018
Turkiye,serviceICTExportsPercent,2.175045003,2019
Turkiye,serviceICTExportsPercent,5.525194153,2020
Turkiye,commExports,1054000000,2016
Turkiye,commExports,1175000000,2017
Turkiye,commExports,1430000000,2018
Turkiye,commExports,1462000000,2019
Turkiye,commExports,2113000000,2020
Turkiye,serviceICTExports,46698000000,2016
Turkiye,serviceICTExports,53971000000,2017
Turkiye,serviceICTExports,59341000000,2018
Turkiye,serviceICTExports,67217000000,2019
Turkiye,serviceICTExports,38243000000,2020
Turkiye,totalUnemployment,10.84,2016
Turkiye,totalUnemployment,10.82,2017
Turkiye,totalUnemployment,10.89,2018
Turkiye,totalUnemployment,13.67,2019
Turkiye,totalUnemployment,13.11,2020
Turkiye,totalWageSalWorkers,67.55479998,2016
Turkiye,totalWageSalWorkers,67.81931335,2017
Turkiye,totalWageSalWorkers,67.99174741,2018
Turkiye,totalWageSalWorkers,68.46378179,2019
Turkiye,totalWageSalWorkers,69.83458943,2020
Turkmenistan,adjIncome,NA,2016
Turkmenistan,adjIncome,NA,2017
Turkmenistan,adjIncome,29204779058,2018
Turkmenistan,adjIncome,34053813932,2019
Turkmenistan,adjIncome,NA,2020
Turkmenistan,adjIncomeCapita,NA,2016
Turkmenistan,adjIncomeCapita,NA,2017
Turkmenistan,adjIncomeCapita,4815.245054,2018
Turkmenistan,adjIncomeCapita,5529.634863,2019
Turkmenistan,adjIncomeCapita,NA,2020
Turkmenistan,commExports,NA,2016
Turkmenistan,commExports,NA,2017
Turkmenistan,commExports,NA,2018
Turkmenistan,commExports,NA,2019
Turkmenistan,commExports,NA,2020
Turkmenistan,serviceICTExportsPercent,NA,2016
Turkmenistan,serviceICTExportsPercent,NA,2017
Turkmenistan,serviceICTExportsPercent,NA,2018
Turkmenistan,serviceICTExportsPercent,NA,2019
Turkmenistan,serviceICTExportsPercent,NA,2020
Turkmenistan,commExports,NA,2016
Turkmenistan,commExports,NA,2017
Turkmenistan,commExports,NA,2018
Turkmenistan,commExports,NA,2019
Turkmenistan,commExports,NA,2020
Turkmenistan,serviceICTExports,NA,2016
Turkmenistan,serviceICTExports,NA,2017
Turkmenistan,serviceICTExports,NA,2018
Turkmenistan,serviceICTExports,NA,2019
Turkmenistan,serviceICTExports,NA,2020
Turkmenistan,totalUnemployment,4.026,2016
Turkmenistan,totalUnemployment,4.036,2017
Turkmenistan,totalUnemployment,4.04,2018
Turkmenistan,totalUnemployment,4.043,2019
Turkmenistan,totalUnemployment,4.551,2020
Turkmenistan,totalWageSalWorkers,67.5997275,2016
Turkmenistan,totalWageSalWorkers,67.71181226,2017
Turkmenistan,totalWageSalWorkers,67.88163815,2018
Turkmenistan,totalWageSalWorkers,67.97258866,2019
Turkmenistan,totalWageSalWorkers,67.71799794,2020
Turks and Caicos Islands,adjIncome,937942499.9,2016
Turks and Caicos Islands,adjIncome,907482093.5,2017
Turks and Caicos Islands,adjIncome,971360386.1,2018
Turks and Caicos Islands,adjIncome,1038275837,2019
Turks and Caicos Islands,adjIncome,789508666.8,2020
Turks and Caicos Islands,adjIncomeCapita,24523.937140000002,2016
Turks and Caicos Islands,adjIncomeCapita,22775.87826,2017
Turks and Caicos Islands,adjIncomeCapita,23413.60875,2018
Turks and Caicos Islands,adjIncomeCapita,24101.11042,2019
Turks and Caicos Islands,adjIncomeCapita,17831.52649,2020
Turks and Caicos Islands,commExports,NA,2016
Turks and Caicos Islands,commExports,NA,2017
Turks and Caicos Islands,commExports,NA,2018
Turks and Caicos Islands,commExports,NA,2019
Turks and Caicos Islands,commExports,NA,2020
Turks and Caicos Islands,serviceICTExportsPercent,NA,2016
Turks and Caicos Islands,serviceICTExportsPercent,NA,2017
Turks and Caicos Islands,serviceICTExportsPercent,NA,2018
Turks and Caicos Islands,serviceICTExportsPercent,NA,2019
Turks and Caicos Islands,serviceICTExportsPercent,NA,2020
Turks and Caicos Islands,commExports,NA,2016
Turks and Caicos Islands,commExports,NA,2017
Turks and Caicos Islands,commExports,NA,2018
Turks and Caicos Islands,commExports,NA,2019
Turks and Caicos Islands,commExports,NA,2020
Turks and Caicos Islands,serviceICTExports,736688029.2,2016
Turks and Caicos Islands,serviceICTExports,600273142.1,2017
Turks and Caicos Islands,serviceICTExports,821023788.6,2018
Turks and Caicos Islands,serviceICTExports,NA,2019
Turks and Caicos Islands,serviceICTExports,NA,2020
Turks and Caicos Islands,totalUnemployment,NA,2016
Turks and Caicos Islands,totalUnemployment,NA,2017
Turks and Caicos Islands,totalUnemployment,NA,2018
Turks and Caicos Islands,totalUnemployment,NA,2019
Turks and Caicos Islands,totalUnemployment,NA,2020
Turks and Caicos Islands,totalWageSalWorkers,NA,2016
Turks and Caicos Islands,totalWageSalWorkers,NA,2017
Turks and Caicos Islands,totalWageSalWorkers,NA,2018
Turks and Caicos Islands,totalWageSalWorkers,NA,2019
Turks and Caicos Islands,totalWageSalWorkers,NA,2020
Tuvalu,adjIncome,NA,2016
Tuvalu,adjIncome,NA,2017
Tuvalu,adjIncome,NA,2018
Tuvalu,adjIncome,NA,2019
Tuvalu,adjIncome,NA,2020
Tuvalu,adjIncomeCapita,NA,2016
Tuvalu,adjIncomeCapita,NA,2017
Tuvalu,adjIncomeCapita,NA,2018
Tuvalu,adjIncomeCapita,NA,2019
Tuvalu,adjIncomeCapita,NA,2020
Tuvalu,commExports,17.28218452,2016
Tuvalu,commExports,19.64723175,2017
Tuvalu,commExports,18.39987198,2018
Tuvalu,commExports,10.55085963,2019
Tuvalu,commExports,23.96517438,2020
Tuvalu,serviceICTExportsPercent,3.428009858,2016
Tuvalu,serviceICTExportsPercent,2.686679024,2017
Tuvalu,serviceICTExportsPercent,1.938842168,2018
Tuvalu,serviceICTExportsPercent,1.166295443,2019
Tuvalu,serviceICTExportsPercent,3.968693538,2020
Tuvalu,commExports,244050.3934,2016
Tuvalu,commExports,221493.1681,2017
Tuvalu,commExports,161306.8146,2018
Tuvalu,commExports,113984.8829,2019
Tuvalu,commExports,115775.1641,2020
Tuvalu,serviceICTExports,7119302.553,2016
Tuvalu,serviceICTExports,8244124.664,2017
Tuvalu,serviceICTExports,8319749.658,2018
Tuvalu,serviceICTExports,9773242.585,2019
Tuvalu,serviceICTExports,2917210.991,2020
Tuvalu,totalUnemployment,NA,2016
Tuvalu,totalUnemployment,NA,2017
Tuvalu,totalUnemployment,NA,2018
Tuvalu,totalUnemployment,NA,2019
Tuvalu,totalUnemployment,NA,2020
Tuvalu,totalWageSalWorkers,NA,2016
Tuvalu,totalWageSalWorkers,NA,2017
Tuvalu,totalWageSalWorkers,NA,2018
Tuvalu,totalWageSalWorkers,NA,2019
Tuvalu,totalWageSalWorkers,NA,2020
Uganda,adjIncome,22072752769,2016
Uganda,adjIncome,23668637950,2017
Uganda,adjIncome,25465256083,2018
Uganda,adjIncome,26867153494,2019
Uganda,adjIncome,28297174912,2020
Uganda,adjIncomeCapita,569.6444319,2016
Uganda,adjIncomeCapita,589.8419472,2017
Uganda,adjIncomeCapita,613.3930819,2018
Uganda,adjIncomeCapita,625.5583005,2019
Uganda,adjIncomeCapita,637.2575792,2020
Uganda,commExports,31.48957621,2016
Uganda,commExports,30.8103842,2017
Uganda,commExports,24.3635548,2018
Uganda,commExports,22.82898272,2019
Uganda,commExports,34.7156954,2020
Uganda,serviceICTExportsPercent,2.08541779,2016
Uganda,serviceICTExportsPercent,2.376833864,2017
Uganda,serviceICTExportsPercent,2.284500176,2018
Uganda,serviceICTExportsPercent,1.337445598,2019
Uganda,serviceICTExportsPercent,1.340292901,2020
Uganda,commExports,39940587.16,2016
Uganda,commExports,39113038.01,2017
Uganda,commExports,52393800,2018
Uganda,commExports,27767685.81,2019
Uganda,commExports,14767264.48,2020
Uganda,serviceICTExports,1915231919,2016
Uganda,serviceICTExports,1645594107,2017
Uganda,serviceICTExports,2293446967,2018
Uganda,serviceICTExports,2076173105,2019
Uganda,serviceICTExports,1101793829,2020
Uganda,totalUnemployment,3.149,2016
Uganda,totalUnemployment,3.64,2017
Uganda,totalUnemployment,3.382,2018
Uganda,totalUnemployment,3.109,2019
Uganda,totalUnemployment,3.812,2020
Uganda,totalWageSalWorkers,19.97649369,2016
Uganda,totalWageSalWorkers,19.75594723,2017
Uganda,totalWageSalWorkers,19.55941872,2018
Uganda,totalWageSalWorkers,19.37104551,2019
Uganda,totalWageSalWorkers,18.90566103,2020
Ukraine,adjIncome,81506683250,2016
Ukraine,adjIncome,99432791111,2017
Ukraine,adjIncome,115101000000,2018
Ukraine,adjIncome,135932000000,2019
Ukraine,adjIncome,138470000000,2020
Ukraine,adjIncomeCapita,1910.050415,2016
Ukraine,adjIncomeCapita,2340.39502,2017
Ukraine,adjIncomeCapita,2723.015625,2018
Ukraine,adjIncomeCapita,3234.335449,2019
Ukraine,adjIncomeCapita,3317.017822,2020
Ukraine,commExports,47.51767352,2016
Ukraine,commExports,48.43080812,2017
Ukraine,commExports,52.25435716,2018
Ukraine,commExports,53.89063842,2019
Ukraine,commExports,64.08378309,2020
Ukraine,serviceICTExportsPercent,18.557197939999998,2016
Ukraine,serviceICTExportsPercent,19.37794004,2017
Ukraine,serviceICTExportsPercent,21.93104319,2018
Ukraine,serviceICTExportsPercent,24.79816776,2019
Ukraine,serviceICTExportsPercent,33.28835775,2020
Ukraine,commExports,2310000000,2016
Ukraine,commExports,2760000000,2017
Ukraine,commExports,3473000000,2018
Ukraine,commExports,4331000000,2019
Ukraine,commExports,5181000000,2020
Ukraine,serviceICTExports,12448000000,2016
Ukraine,serviceICTExports,14243000000,2017
Ukraine,serviceICTExports,15836000000,2018
Ukraine,serviceICTExports,17465000000,2019
Ukraine,serviceICTExports,15564000000,2020
Ukraine,totalUnemployment,9.35,2016
Ukraine,totalUnemployment,9.5,2017
Ukraine,totalUnemployment,8.8,2018
Ukraine,totalUnemployment,8.19,2019
Ukraine,totalUnemployment,9.48,2020
Ukraine,totalWageSalWorkers,84.36311381,2016
Ukraine,totalWageSalWorkers,83.69405277,2017
Ukraine,totalWageSalWorkers,83.01756154,2018
Ukraine,totalWageSalWorkers,82.35873422,2019
Ukraine,totalWageSalWorkers,82.26857638,2020
United Arab Emirates,adjIncome,340753000000,2016
United Arab Emirates,adjIncome,359565000000,2017
United Arab Emirates,adjIncome,386480000000,2018
United Arab Emirates,adjIncome,379680000000,2019
United Arab Emirates,adjIncome,318727000000,2020
United Arab Emirates,adjIncomeCapita,37885.64221,2016
United Arab Emirates,adjIncomeCapita,39650.73806,2017
United Arab Emirates,adjIncomeCapita,42283.67914,2018
United Arab Emirates,adjIncomeCapita,41217.32531,2019
United Arab Emirates,adjIncomeCapita,34318.67722,2020
United Arab Emirates,commExports,NA,2016
United Arab Emirates,commExports,NA,2017
United Arab Emirates,commExports,NA,2018
United Arab Emirates,commExports,NA,2019
United Arab Emirates,commExports,NA,2020
United Arab Emirates,serviceICTExportsPercent,NA,2016
United Arab Emirates,serviceICTExportsPercent,NA,2017
United Arab Emirates,serviceICTExportsPercent,NA,2018
United Arab Emirates,serviceICTExportsPercent,NA,2019
United Arab Emirates,serviceICTExportsPercent,NA,2020
United Arab Emirates,commExports,NA,2016
United Arab Emirates,commExports,NA,2017
United Arab Emirates,commExports,NA,2018
United Arab Emirates,commExports,NA,2019
United Arab Emirates,commExports,NA,2020
United Arab Emirates,serviceICTExports,NA,2016
United Arab Emirates,serviceICTExports,NA,2017
United Arab Emirates,serviceICTExports,NA,2018
United Arab Emirates,serviceICTExports,NA,2019
United Arab Emirates,serviceICTExports,NA,2020
United Arab Emirates,totalUnemployment,1.64,2016
United Arab Emirates,totalUnemployment,2.46,2017
United Arab Emirates,totalUnemployment,2.24,2018
United Arab Emirates,totalUnemployment,2.33,2019
United Arab Emirates,totalUnemployment,4.29,2020
United Arab Emirates,totalWageSalWorkers,97.0544561,2016
United Arab Emirates,totalWageSalWorkers,96.70316995,2017
United Arab Emirates,totalWageSalWorkers,96.02608329,2018
United Arab Emirates,totalWageSalWorkers,95.05811923,2019
United Arab Emirates,totalWageSalWorkers,95.38881053,2020
United Kingdom,adjIncome,2237640000000,2016
United Kingdom,adjIncome,2250350000000,2017
United Kingdom,adjIncome,2397400000000,2018
United Kingdom,adjIncome,NA,2019
United Kingdom,adjIncome,NA,2020
United Kingdom,adjIncomeCapita,34104.35681,2016
United Kingdom,adjIncomeCapita,34065.89103,2017
United Kingdom,adjIncomeCapita,36072.66321,2018
United Kingdom,adjIncomeCapita,NA,2019
United Kingdom,adjIncomeCapita,NA,2020
United Kingdom,commExports,49.15834971,2016
United Kingdom,commExports,50.61901584,2017
United Kingdom,commExports,52.10711096,2018
United Kingdom,commExports,53.56679159,2019
United Kingdom,commExports,59.27523143,2020
United Kingdom,serviceICTExportsPercent,7.778044527,2016
United Kingdom,serviceICTExportsPercent,7.893077081,2017
United Kingdom,serviceICTExportsPercent,7.900630614,2018
United Kingdom,serviceICTExportsPercent,7.742452081,2019
United Kingdom,serviceICTExportsPercent,9.424871119,2020
United Kingdom,commExports,29022085752,2016
United Kingdom,commExports,30878061477,2017
United Kingdom,commExports,34312539854,2018
United Kingdom,commExports,33440121921,2019
United Kingdom,commExports,37563413375,2020
United Kingdom,serviceICTExports,373128000000,2016
United Kingdom,serviceICTExports,391204000000,2017
United Kingdom,serviceICTExports,434301000000,2018
United Kingdom,serviceICTExports,431906000000,2019
United Kingdom,serviceICTExports,398556000000,2020
United Kingdom,totalUnemployment,4.81,2016
United Kingdom,totalUnemployment,4.33,2017
United Kingdom,totalUnemployment,4,2018
United Kingdom,totalUnemployment,3.74,2019
United Kingdom,totalUnemployment,4.472,2020
United Kingdom,totalWageSalWorkers,84.54570678,2016
United Kingdom,totalWageSalWorkers,84.70857732,2017
United Kingdom,totalWageSalWorkers,84.87188882,2018
United Kingdom,totalWageSalWorkers,84.42244004,2019
United Kingdom,totalWageSalWorkers,84.31297476,2020
United States,adjIncome,16012800000000,2016
United States,adjIncome,16734700000000,2017
United States,adjIncome,17602900000000,2018
United States,adjIncome,18261800000000,2019
United States,adjIncome,17860100000000,2020
United States,adjIncomeCapita,49564.35198,2016
United States,adjIncomeCapita,51472.05801,2017
United States,adjIncomeCapita,53858.12998,2018
United States,adjIncomeCapita,55620.4039,2019
United States,adjIncomeCapita,53874.65908,2020
United States,commExports,47.85022274,2016
United States,commExports,48.23474906,2017
United States,commExports,48.09986771,2018
United States,commExports,49.37436952,2019
United States,commExports,58.58294495,2020
United States,serviceICTExportsPercent,5.504384565,2016
United States,serviceICTExportsPercent,5.690571517,2017
United States,serviceICTExportsPercent,5.689709952,2018
United States,serviceICTExportsPercent,6.254958308,2019
United States,serviceICTExportsPercent,7.72027895,2020
United States,commExports,43123000000,2016
United States,commExports,47657000000,2017
United States,commExports,49247000000,2018
United States,commExports,55743000000,2019
United States,commExports,56072000000,2020
United States,serviceICTExports,783430000000,2016
United States,serviceICTExports,837473000000,2017
United States,serviceICTExports,865545000000,2018
United States,serviceICTExports,891181000000,2019
United States,serviceICTExports,726295000000,2020
United States,totalUnemployment,4.87,2016
United States,totalUnemployment,4.36,2017
United States,totalUnemployment,3.9,2018
United States,totalUnemployment,3.67,2019
United States,totalUnemployment,8.05,2020
United States,totalWageSalWorkers,93.61331904,2016
United States,totalWageSalWorkers,93.65996521,2017
United States,totalWageSalWorkers,93.7189863,2018
United States,totalWageSalWorkers,93.90613559,2019
United States,totalWageSalWorkers,93.69335928,2020
Uruguay,adjIncome,51033428050,2016
Uruguay,adjIncome,56662079899,2017
Uruguay,adjIncome,56354808943,2018
Uruguay,adjIncome,54062376813,2019
Uruguay,adjIncome,46847647419,2020
Uruguay,adjIncomeCapita,14949.30468,2016
Uruguay,adjIncomeCapita,16557.20878,2017
Uruguay,adjIncomeCapita,16444.15474,2018
